Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Vidro elétrico,Trava elétrica,Ar condicionado,Direção hidráulica,Som,Air bag,Alarme,Sensor de ré,Câmera de ré,Blindado,Valor
RENAULT DUSTER EXPRESSION 1.6 HI-FLEX 16V MEC.,RENAULT,SUV,2016,86000,1.6,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,0,0,0,46000
FORD FUSION SEL 2.0 ECOBO. 16V 248CV AUT.,FORD,Sedã,2018,26000,2,Gasolina,Automático,Hidráulica,Cinza,4,0,1,1,1,1,1,1,1,1,1,0,96000
GM - CHEVROLET CORSA SED CLASS.LIFE 1.0/1.0 FLEXPOWER,GM - CHEVROLET,Sedã,2008,76000,1,Flex,Manual,Mecânica,Prata,4,9,1,1,0,0,0,0,0,0,0,0,14000
GM - CHEVROLET CELTA SPIRIT 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2011,110,1,Flex,Manual,Hidráulica,Preto,4,9,1,0,1,1,1,0,0,0,0,0,20500
GM - CHEVROLET COBALT LTZ 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2012,10475,1.4,Flex,Manual,Hidráulica,Preto,4,4,1,1,1,1,1,1,1,1,0,0,33500
HYUNDAI HB20S C.PLUS/C.STYLE1.0 FLEX 12V MEC. 4P,HYUNDAI,Sedã,2014,126523,1,Flex,Manual,Elétrica,Preto,4,1,1,1,1,1,1,1,1,0,0,0,39500
FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,Hatch,2015,99000,1.5,Flex,Manual,Elétrica,Branco,4,6,1,0,1,0,1,0,0,0,0,0,34000
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,2008,0,1,Gasolina,Manual,Hidráulica,Prata,4,null,1,1,1,1,1,0,1,0,0,0,17500
FORD ECOSPORT SE 1.5 12V FLEX 5P AUT.,FORD,SUV,2019,18000,1.5,Flex,Automático,Elétrica,Branco,4,0,1,1,1,1,1,1,1,0,0,0,68000
FIAT PUNTO ELX 1.4 FIRE FLEX 8V 5P,FIAT,null,2008,160,1.4,null,null,null,null,null,3,1,1,1,1,0,0,1,0,0,0,21000
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,Hatch,2008,151000,1,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,0,0,1,0,0,0,17500
HONDA HR-V LX 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2016,65,1.8,Flex,Automático,Elétrica,Prata,4,8,1,1,1,1,1,1,1,1,0,0,74800
VW - VOLKSWAGEN VOYAGE TREND 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2013,108,1.6,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,0,0,0,30000
VW - VOLKSWAGEN FOX COMFORTLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2017,43000,1.6,Flex,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,0,0,50000
RENAULT LOGAN AUTHENTIQUE HI-FLEX 1.6 8V 4P,RENAULT,Sedã,2009,20000,1.6,Gasolina,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,0,0,12500
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 2P,FIAT,Hatch,2014,30000,1,Flex,Automático,Hidráulica,Prata,null,5,1,0,0,0,0,0,0,0,0,0,30000
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2014,55000,1,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,0,1,1,0,0,0,34900
RENAULT MASTER 2.3 DCI STD LONGO 16L DIESEL,RENAULT,Van/Utilitário,2016,258000,2,Diesel,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,0,0,0,115000
FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2015,30000,1,Flex,Manual,Hidráulica,Branco,4,2,1,1,1,1,1,1,1,0,0,0,36000
VW - VOLKSWAGEN FOX PRIME/HIGLI. 1.6 TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2011,140000,1.6,Flex,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,0,1,0,1,0,24800
VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,1995,190000,1,Gasolina,Manual,Mecânica,Azul,2,7,1,0,0,0,0,0,0,0,0,0,5000
HONDA CIVIC SED. LXL/ LXL SE 1.8 FLEX 16V AUT.,HONDA,Sedã,2012,92300,1.4,Flex,Automático,Hidráulica,Preto,4,5,1,1,1,1,1,1,1,1,1,0,49000
PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,Hatch,2011,82000,1.4,Flex,Manual,Hidráulica,Prata,4,2,1,1,1,1,1,0,1,0,0,0,20000
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2012,186,1,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,0,1,1,0,0,23000
FIAT PUNTO ESSENCE 1.8 FLEX 16V 5P,FIAT,Hatch,2008,144,1.8,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,1,1,1,0,0,21000
VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V CD,VW - VOLKSWAGEN,Pick-up,2021,14000,1.6,Flex,Manual,Hidráulica,Branco,2,7,1,1,1,1,1,1,0,0,0,0,75000
GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Hatch,2014,65000,1,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,1,1,1,0,0,27000
FIAT PALIO ESSENCE 1.6 FLEX 16V 5P,FIAT,Hatch,2013,72,1.6,Flex,Manual,Hidráulica,Verde,4,2,1,1,1,1,1,1,1,0,0,0,32000
HONDA CIVIC SEDAN EXR 2.0 FLEXONE 16V AUT. 4P,HONDA,Sedã,2016,88000,2,Flex,Automático,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,1,1,0,73000
FORD FOCUS SEDAN 1.6/1.6 FLEX 8V/16V 4P MEC.,FORD,Sedã,2005,205000,1.6,Gasolina,Manual,Hidráulica,Prata,4,5,1,0,1,1,0,0,0,0,0,0,0
GM - CHEVROLET JOY,GM - CHEVROLET,null,2018,40000,1,Flex,Manual,Hidráulica,Vermelho,4,null,1,1,1,1,0,0,1,0,0,0,43800
PEUGEOT BOXER,PEUGEOT,Van/Utilitário,2008,0,2,Diesel,Manual,Hidráulica,Branco,null,7,1,1,1,1,1,0,0,0,0,0,38900
RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2011,120000,1,Flex,Manual,Hidráulica,Prata,4,null,1,1,1,1,1,0,1,1,0,0,20000
HYUNDAI IX35 GLS 2.0 16V 2WD FLEX AUT.,HYUNDAI,Passeio,2018,57300,null,Flex,Automático,null,null,4,5,1,1,1,0,0,1,1,0,0,0,86800
JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,JEEP,Passeio,2018,38200,null,Diesel,Automático,null,null,4,2,1,1,1,0,0,1,1,0,0,0,138000
FORD RANGER LIMITED 3.0 PSE 4X4 CD TB DIESEL,FORD,Pick-up,2014,128000,3,Diesel,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,97500
KIA MOTORS SPORTAGE LX 2.0 16V/ 2.0 16V FLEX AUT.,KIA MOTORS,SUV,2014,85500,2,Flex,Automático,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,0,0,0,67000
VW - VOLKSWAGEN FOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,101194,1.6,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,0,1,0,0,0,34000
FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,FORD,Passeio,2017,98012,null,Diesel,Automático,null,null,4,7,1,0,1,0,0,0,1,0,0,0,129800
HONDA CITY SEDAN DX 1.5 FLEX 16V MEC.,HONDA,Sedã,2012,127000,1.5,Flex,Manual,Elétrica,Prata,4,9,1,1,0,0,1,1,1,1,1,0,37000
FIAT UNO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2014,112000,1,Flex,Manual,Hidráulica,Cinza,4,1,1,1,1,1,1,1,0,0,0,0,27900
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2010,75000,1,Flex,Manual,Hidráulica,Preto,4,3,1,1,0,1,1,0,1,0,0,0,17500
GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,GM - CHEVROLET,Passeio,2009,86000,1,Flex,Manual,Mecânica,Preto,4,5,1,1,1,0,0,0,1,0,0,0,17500
GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2015,78000,1.4,Flex,Manual,Hidráulica,Preto,4,4,1,1,1,1,1,1,1,1,0,0,43000
FORD ESCORT L/LX 1.6,FORD,Hatch,1992,91000,1.6,Gasolina,Manual,Mecânica,Prata,2,5,0,0,0,0,1,0,0,0,0,0,8000
VW - VOLKSWAGEN GOL (NOVO) 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2018,48000,1.6,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,1,1,0,0,0,42000
FIAT SIENA ELX 1.0 MPI FIRE/FIRE FLEX 8V 4P,FIAT,Sedã,2010,100000,1,Flex,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,0,1,0,0,0,21900
CITROEN C4 EXCL.2.0/2.0 SOLARIS FLEX 16V 5P AUT.,CITROEN,Sedã,2008,160000,2,Gasolina,Automático,Hidráulica,Prata,4,4,1,1,1,1,1,1,1,1,0,0,25000
FIAT DUCATO MINIBUS 2.3 ME DIESEL,FIAT,Van/Utilitário,2015,102000,2,Diesel,Manual,Hidráulica,Cinza,2,2,0,0,0,1,0,0,0,0,0,0,67000
GM - CHEVROLET CORSA HAT. PREMIUM 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Sedã,2012,200000,1.4,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,0,0,1,1,0,0,22000
RENAULT STEPWAY ZEN FLEX 1.6 16V MEC.,RENAULT,Hatch,2016,99000,1.6,Flex,Manual,Hidráulica,Branco,4,2,1,1,1,1,1,1,1,1,1,0,38500
GM - CHEVROLET CORSA SED. MAXX 1.0/ 1.0 FLEXPOWER 8V 4P,GM - CHEVROLET,Hatch,2007,229050,1,Gasolina,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,0,1,0,0,0,16500
VW - VOLKSWAGEN VIRTUS HIGHLINE 200 TSI 1.0 FLEX 12V AUT,VW - VOLKSWAGEN,Sedã,2019,28000,1,Flex,Automático,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,1,0,84000
FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,Pick-up,2019,60000,2,Diesel,Automático,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,126000
GM - CHEVROLET CORSA SEDAN 1.0 MPFI 8V 71CV 4P,GM - CHEVROLET,Sedã,2002,112000,1,Gasolina,Manual,Hidráulica,Prata,4,4,0,0,0,1,0,0,0,0,0,0,11500
GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2009,0,1.4,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,0,0,0,0,0,0,25000
FORD ECOSPORT TITANIUM 1.5 12V FLEX 5P AUT.,FORD,SUV,2020,43000,1.5,Flex,Automático,Elétrica,Cinza,null,0,1,1,1,0,1,1,1,1,1,0,84000
FORD FIESTA SED. 1.6 8V FLEX 4P,FORD,Sedã,2013,0,1.6,Flex,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,0,1,0,0,0,28900
FIAT UNO WAY CELEB. 1.4 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2012,114000,1.4,Flex,Manual,Hidráulica,Vermelho,4,6,1,1,1,0,1,0,1,0,0,0,25000
VW - VOLKSWAGEN GOLF 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2013,98500,1.6,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,45000
FIAT MOBI LIKE 1.0 FIRE FLEX 5P.,FIAT,Passeio,2018,54851,1,Flex,Manual,Hidráulica,Branco,4,3,1,1,1,1,1,1,0,0,0,0,37500
GM - CHEVROLET VECTRA CD 2.2 16V / 2.0 16V MEC./AUT.,GM - CHEVROLET,Sedã,1997,18000,2,Gasolina,Manual,Hidráulica,Preto,4,3,1,1,1,1,0,0,1,0,0,0,9000
FORD KA 1.5 16V FLEX 5P,FORD,Sedã,2015,160300,1.5,Flex,Manual,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,1,0,0,39900
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2016,53000,null,Flex,Manual,Hidráulica,Branco,4,5,1,1,1,1,1,1,0,0,0,0,39500
FIAT SIENA EL 1.4 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2011,167000,1.4,Flex,Manual,Hidráulica,Preto,4,3,0,1,1,1,1,0,1,0,0,0,28900
RENAULT SANDERO GT LINE HI-FLEX 1.6 16V 4P,RENAULT,Hatch,2017,33000,1.6,Flex,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,1,1,1,1,0,43000
HONDA CITY SEDAN PERSONAL 1.5 FLEX 16V AUT.,HONDA,Sedã,2021,0,1.5,Flex,Automático,Elétrica,Preto,4,9,1,1,1,0,1,1,1,1,1,0,50000
PEUGEOT 308 ACTIVE 1.6 FLEX 16V 5P MEC.,PEUGEOT,Hatch,2013,89000,1.6,Flex,Manual,Elétrica,Prata,4,3,1,1,1,1,1,1,1,1,0,0,32900
VW - VOLKSWAGEN GOLF GTI 2.0 TSI 220CV AUT.,VW - VOLKSWAGEN,Hatch,2019,26000,2,Gasolina,Automático,Hidráulica,Preto,4,0,1,1,1,1,0,1,1,1,0,0,147300
HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,Sedã,2015,86,1.8,Flex,Automático,Elétrica,Prata,4,5,1,1,1,1,1,1,1,1,1,0,60000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2015,71000,2,Flex,Automático,Hidráulica,Preto,4,6,1,1,1,1,1,1,1,1,1,0,74000
FIAT 500 CULT 1.4 FLEX 8V EVO DUALOGIC,FIAT,Hatch,2013,1,1.4,Flex,Semi-Automático,Elétrica,Cinza,2,0,1,1,1,1,1,1,1,1,0,0,33900
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,Hatch,2014,85000,1.6,Flex,Manual,Elétrica,Preto,4,6,1,1,1,1,1,1,1,1,0,0,45000
KIA MOTORS CERATO 1.6 16V AUT.,KIA MOTORS,Sedã,2012,140,1.6,Flex,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,42000
FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2014,0,1.4,Flex,Manual,Hidráulica,Branco,2,0,1,1,1,1,1,1,1,0,0,0,38000
FORD FIESTA SEDAN SE 1.6 16V FLEX 4P,FORD,Sedã,2011,86000,1.6,Flex,Manual,Elétrica,Preto,4,8,1,1,1,1,1,1,1,1,0,0,29900
VW - VOLKSWAGEN VOYAGE 1.6/1.6 CITY MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2019,77000,1.6,Flex,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,1,0,0,0,0,45000
KIA MOTORS CERATO 1.6 16V MEC.,KIA MOTORS,Sedã,2010,118000,1.6,Gasolina,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,1,1,0,0,0,29800
FORD ECOSPORT TITANIUM 2.0 16V FLEX 5P AUT.,FORD,SUV,2018,59000,2,Flex,Automático,Elétrica,Prata,4,8,1,1,1,1,1,1,1,1,1,0,72000
HYUNDAI TUCSON 2.0 16V AUT.,HYUNDAI,SUV,2012,82000,2,Gasolina,Automático,Hidráulica,Prata,4,4,1,1,1,1,1,1,1,1,0,0,38000
VW - VOLKSWAGEN SAVEIRO CL 1.6 MI / CL/ C 1.6,VW - VOLKSWAGEN,Pick-up,1998,160000,1.6,Gasolina,Manual,Mecânica,Verde,2,9,1,1,0,0,0,0,1,0,0,0,16000
GM - CHEVROLET CORSA HAT. MAXX 1.0/ 1.0 FLEXPOWER 8V 5P,GM - CHEVROLET,Passeio,2006,155000,1,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,0,0,1,0,0,0,18000
VW - VOLKSWAGEN GOLF SPORTLINE 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2010,127000,1.6,Flex,Manual,Hidráulica,Preto,4,5,1,1,1,1,1,1,1,1,0,0,31500
GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2013,0,1.8,Flex,Automático,Hidráulica,Preto,4,7,1,1,1,1,1,1,1,1,1,0,47000
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,Passeio,2008,45248653,1.6,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,0,0,1,0,0,0,8000
HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V MEC. 4P,HONDA,Sedã,2008,140000,1.8,Gasolina,Manual,Hidráulica,Prata,4,4,1,1,1,1,0,0,1,0,0,0,31000
GM - CHEVROLET CELTA,GM - CHEVROLET,null,2008,105525,null,null,null,null,Cinza,4,null,1,1,1,0,0,1,1,0,0,0,16000
KIA MOTORS BONGO K-2500 2.5 4X2 TB DIESEL,KIA MOTORS,Van/Utilitário,2014,220000,2,Diesel,Manual,Hidráulica,Branco,2,9,1,1,0,1,0,0,0,0,0,0,67000
RENAULT SANDERO STEPWAY HI-FLEX 1.6 16V 5P AUT.,RENAULT,Hatch,2014,78000,1.6,Flex,Automático,Hidráulica,Preto,4,5,1,1,1,1,1,1,1,1,1,0,38000
FIAT UNO MILLE EP 2P E 4P,FIAT,Sedã,1997,8100,1,Gasolina,Manual,Mecânica,Vermelho,2,8,0,0,0,0,1,0,0,0,0,0,7500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2017,65000,2,Flex,Automático,Elétrica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,80500
VW - VOLKSWAGEN PARATI CLI / CL/ ATLANTA 1.8,VW - VOLKSWAGEN,Passeio,1990,212547,1.8,Gasolina,Manual,Mecânica,Verde,2,7,1,1,0,0,1,0,1,0,0,0,9900
HYUNDAI HB20S C.PLUS/C.STYLE1.0 FLEX 12V MEC. 4P,HYUNDAI,Sedã,2014,127000,1,Flex,Manual,Elétrica,Preto,4,4,1,1,1,1,1,1,1,0,1,0,39000
GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Passeio,2013,98000,1.4,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,1,1,1,0,0,34500
VW - VOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,null,2008,120000,null,Flex,Manual,Hidráulica,null,4,null,1,0,1,1,1,0,0,0,0,0,20000
GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI 2P,GM - CHEVROLET,Hatch,1996,340781,1,Gasolina,Manual,Mecânica,Vermelho,2,3,0,0,0,0,1,0,0,0,0,0,9000
HYUNDAI HR 2.5 TCI DIESEL (RS/RD),HYUNDAI,Van/Utilitário,2008,195000,2,Diesel,Manual,Hidráulica,Branco,2,3,0,0,0,1,0,0,0,0,0,0,50000
RENAULT MASTER,RENAULT,Hatch,2015,107000,2,Diesel,Manual,Hidráulica,Branco,4,null,1,1,1,1,1,1,1,0,0,0,84000
GM - CHEVROLET SPIN LS 1.8 8V ECONO.FLEX 5P MEC.,GM - CHEVROLET,Hatch,2020,53000,1,Flex,Manual,Elétrica,Prata,4,3,1,1,1,1,1,1,1,0,0,0,65000
CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,Hatch,2016,50000,1.5,Flex,Manual,Elétrica,Branco,4,5,1,1,1,0,1,1,1,1,0,0,37000
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2012,87000,null,Gasolina,Manual,Hidráulica,Prata,2,2,0,1,1,1,1,0,1,0,0,0,17500
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2013,112000,1,Flex,Manual,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,1,0,0,24500
VW - VOLKSWAGEN UP! HIGH I MOTION 1.0 T. FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2017,38000,1,Flex,Automático,Elétrica,Branco,4,0,1,1,1,0,1,0,0,1,0,0,45000
HONDA FIT DX 1.4 FLEX 16V 5P AUT.,HONDA,Hatch,2017,48000,1.4,Flex,Automático,Elétrica,Branco,4,4,1,1,1,1,1,1,1,1,1,0,60000
VW - VOLKSWAGEN UP! 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2015,145,1,Flex,Manual,Elétrica,Prata,4,3,1,1,1,0,1,1,1,1,0,0,32800
GM - CHEVROLET TRACKER LTZ 1.8 16V FLEX 4X2 AUT.,GM - CHEVROLET,SUV,2015,49000,1.8,Flex,Automático,Elétrica,Cinza,4,5,1,1,1,0,1,1,1,1,1,0,62000
VW - VOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2017,67000,1,Flex,Manual,Elétrica,Branco,4,5,1,1,1,1,1,1,1,1,1,0,42000
FIAT STRADA VOLCANO 1.3 FLEX 8V CD,FIAT,Pick-up,2021,0,1.3,Flex,Manual,Elétrica,Prata,4,9,1,1,1,0,1,1,1,1,1,0,105000
GM - CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUT,GM - CHEVROLET,Pick-up,2014,150000,2,Diesel,Automático,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,0,0,110000
KIA MOTORS SPORTAGE EX 2.0 16V/ 2.0 16V FLEX AUT.,KIA MOTORS,SUV,2014,79000,2,Flex,Automático,Elétrica,Branco,4,8,1,1,1,0,1,1,1,1,1,0,78000
FORD FIESTA SE 1.6 16V FLEX 5P,FORD,Hatch,2013,135000,1.6,Flex,Manual,Elétrica,Vermelho,4,1,1,1,1,0,1,1,1,0,0,0,29500
TOYOTA COROLLA GLI 1.8 FLEX 16V AUT.,TOYOTA,Sedã,2011,0,1.8,Flex,Automático,Hidráulica,Preto,4,1,1,1,1,1,1,1,1,1,0,0,40000
GM - CHEVROLET ONIX,GM - CHEVROLET,null,2022,0,null,null,null,null,null,4,null,1,1,1,1,1,1,1,1,1,0,0
FORD FIESTA TITANIUM 1.6 16V FLEX MEC.,FORD,Hatch,2014,77000,1.6,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,1,1,0,0,0,38500
GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2015,119000,1.8,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,0,0,60000
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Hatch,2011,137000,1,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,0,0,1,0,0,0,19500
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,Hatch,2007,0,1.6,Gasolina,Manual,Hidráulica,Prata,4,5,1,1,1,1,0,0,1,0,0,0,15000
FIAT PALIO 1.0 CEL. ECON./ITALIA F.FLEX 8V 4P,FIAT,Hatch,2008,17,1,Flex,Automático,Hidráulica,Prata,4,5,1,1,1,1,0,0,1,0,0,0,17999
FIAT STRADA LX 1.6 MPI 16V,FIAT,Pick-up,2002,0,1.6,Flex,Manual,Hidráulica,Verde,null,9,1,0,0,1,0,0,0,0,0,0,9000
FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CE,FIAT,Pick-up,2008,11111111,1.4,null,Manual,Hidráulica,Cinza,2,9,1,0,1,1,1,0,0,0,0,0,24500
NISSAN SENTRA SL 2.0/ 2.0 FLEX FUEL 16V AUT.,NISSAN,Sedã,2015,86000,2,Flex,Automático,Elétrica,Branco,4,6,1,1,1,1,1,1,1,1,1,0,52000
VW - VOLKSWAGEN VOYAGE 1.6 MSI FLEX 16V 4P AUT,VW - VOLKSWAGEN,Sedã,2019,60000,1.6,Flex,Automático,Elétrica,Branco,4,3,1,1,1,1,1,1,0,0,0,0,55000
GM - CHEVROLET AGILE LT 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Passeio,2010,142000,1.4,Flex,Manual,Hidráulica,Cinza,4,8,1,1,1,1,0,0,0,0,0,0,22500
CITROEN C4 VTR 2.0 16V 143CV,CITROEN,Hatch,2009,103000,2,Gasolina,Manual,Hidráulica,Prata,2,6,1,1,1,1,1,1,1,1,0,0,24000
RENAULT MASTER 2.3 DCI EXECUTIVE LONGO 16L DIES,RENAULT,Van/Utilitário,2018,180000,2,Diesel,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,0,0,0,138000
GM - CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUT,GM - CHEVROLET,null,2020,35000,null,Diesel,Automático,null,Branco,4,4,1,1,1,1,1,1,1,1,1,0,191990
VW - VOLKSWAGEN GOL 1000 MI 2P / 1000I,VW - VOLKSWAGEN,Hatch,1996,0,1,Gasolina,Manual,Mecânica,Vermelho,2,8,1,0,0,0,1,0,0,0,0,0,5500
VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Passeio,2004,946446,1,Gasolina,Manual,Hidráulica,Prata,null,null,1,0,0,1,0,0,0,0,0,0,5000
GM - CHEVROLET VECTRA ELITE 2.0 MPFI 8V FLEXPOWER AUT.,GM - CHEVROLET,Sedã,2010,116000,2,Flex,Automático,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,0,0,33500
VW - VOLKSWAGEN GOL 1.0 MI FUN/ HIGHWAY/ SPORT 16V 2/4P,VW - VOLKSWAGEN,Hatch,2014,200,1,Flex,Manual,Hidráulica,Prata,4,3,1,1,1,1,0,1,0,0,0,0,29500
NISSAN VERSA SV 1.6 16V FLEX FUEL 4P MEC.,NISSAN,Sedã,2017,42000,1.6,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,0,0,47000
TOYOTA HILUX SW4 SRX 4X4 4.0 V6 24V AUT.,TOYOTA,Passeio,2019,26,3,Diesel,Automático,Hidráulica,Prata,4,8,0,0,0,0,0,1,1,0,0,0,223000
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2013,110000,1.4,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,1,1,1,1,0,0,34000
