Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Vidro elétrico,Trava elétrica,Ar condicionado,Direção hidráulica,Som,Air bag,Alarme,Sensor de ré,Câmera de ré,Blindado,Valor
VW - VOLKSWAGEN GOL 1.6 MSI FLEX 16V 5P AUT,VW - VOLKSWAGEN,Hatch,2018,35000,1.6,Flex,Manual,Hidráulica,Prata,4,4,0,0,0,0,0,0,0,0,0,0,40000
GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,Van/Utilitário,2015,120000,1.8,Flex,Automático,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,1,0,0,55000
VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2015,108,1.6,Flex,Manual,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,1,0,0,39000
RENAULT LOGAN EXPRESSION FLEX 1.0 12V 4P,RENAULT,Sedã,2013,119000,1,Flex,Manual,Hidráulica,Prata,4,4,1,1,1,1,1,1,1,0,0,0,25700
GM - CHEVROLET CORSA SED CLASS.SUPER 1.0/1.0 FLEXPOWER,GM - CHEVROLET,Sedã,2004,180231,1,Gasolina,Manual,Hidráulica,Cinza,4,8,1,1,1,1,1,0,1,0,0,0,14000
FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,FORD,Pick-up,2017,97000,2,Diesel,Automático,Elétrica,Branco,4,8,1,1,1,0,1,1,1,0,0,0,133000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2013,109000,2,Flex,Automático,Elétrica,Prata,4,0,1,1,1,0,1,1,1,1,1,0,56500
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2018,40000,1,Flex,Manual,Elétrica,Branco,4,8,1,1,1,0,1,1,1,1,0,0,41500
FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Hatch,2012,135200,1.6,Flex,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,0,1,0,0,0,27500
FORD ,FORD,Passeio,2002,1,1.8,Gasolina,Manual,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,0,0,0,10000
VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,Hatch,2019,13100,1,Flex,Automático,Elétrica,Branco,4,8,1,1,1,0,1,1,1,1,0,0,85900
FIAT ,FIAT,null,1994,0,null,Gasolina,Manual,null,Branco,4,0,1,0,1,0,1,0,0,0,0,0,3500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2017,81000,2,Flex,Automático,Hidráulica,Cinza,4,8,1,1,1,1,1,1,1,1,1,0,81000
FIAT DOBLO ELX 1.8 MPI 8V FLEX,FIAT,Van/Utilitário,2008,192187,1.8,Gasolina,Manual,Hidráulica,Prata,4,6,1,0,1,1,0,0,1,0,0,0,20000
GM - CHEVROLET COBALT LT 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,Sedã,2012,118,1.4,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,0,0,0,30500
GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P AUT.,GM - CHEVROLET,Sedã,2016,102000,1.8,Flex,Automático,Elétrica,Prata,4,9,1,1,1,1,1,1,1,1,0,0,66500
FIAT PUNTO ESSENCE 1.6 FLEX 16V 5P,FIAT,Passeio,2014,116963,1.6,Flex,Manual,Hidráulica,Vermelho,4,null,1,1,1,0,0,0,1,1,0,0,30000
GM - CHEVROLET CORSA SED CLASS.LIFE 1.0/1.0 FLEXPOWER,GM - CHEVROLET,Sedã,2006,14000,1,Flex,Manual,Mecânica,Azul,4,8,0,0,0,0,0,0,0,0,0,0,13500
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2012,11111111,1,Flex,Manual,Hidráulica,Branco,4,4,0,1,1,1,1,0,0,0,0,0,19500
GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Passeio,2004,230000,1,Gasolina,Manual,Hidráulica,Vermelho,4,1,0,1,1,1,0,0,1,0,0,0,14000
VW - VOLKSWAGEN CROSSFOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,SUV,2013,80000,1.6,Flex,Semi-Automático,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,0,0,0,35000
RENAULT LOGAN EXPRES. EASYR HI-FLEX 1.6 8V,RENAULT,Passeio,2012,136000,1.6,Flex,Manual,Hidráulica,Cinza,4,9,1,1,1,1,1,1,1,1,0,0,22500
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2007,1,1,Flex,Manual,Mecânica,Preto,4,5,0,0,1,0,0,0,0,0,0,0,9999
GM - CHEVROLET D-20 S / LUXE 3.9/4.0 DIESEL,GM - CHEVROLET,Pick-up,1982,200000,2,Diesel,Manual,Mecânica,Branco,2,3,0,0,0,0,0,0,0,0,0,0,33000
GM - CHEVROLET TRACKER,GM - CHEVROLET,null,2021,20140,null,Flex,Automático,null,Prata,4,null,0,0,0,0,0,0,0,0,0,0,127900
VW - VOLKSWAGEN VOYAGE 1.0/1.0 CITY MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Passeio,2012,99000,1,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,0,1,1,0,0,26000
VW - VOLKSWAGEN GOL 1.6 MI PLUS TOTAL FLEX 8V 2P,VW - VOLKSWAGEN,SUV,1996,118899,1.6,Gasolina,Manual,Mecânica,Branco,2,8,0,0,0,0,0,0,0,0,0,0,6500
HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2016,90,1.6,Flex,Automático,Elétrica,Preto,4,3,1,1,1,1,1,1,1,0,1,0,51000
TOYOTA HILUX SW4 SRX DIAMO. 4X4 2.8 TB DIE AUT,TOYOTA,SUV,2020,24000,2,Diesel,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,330000
FORD FIESTA SEDAN SE 1.6 16V FLEX 4P,FORD,Sedã,2011,60000,1.6,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,0,0,0,24000
NISSAN KICKS SV LIMITED 1.6 16V FLEX 5P AUT.,NISSAN,SUV,2017,53000,1.6,Flex,Automático,Elétrica,Prata,4,2,1,1,1,1,1,1,1,1,1,0,78500
FORD FIESTA 1.0I 3P E 5P,FORD,Hatch,2006,27000,1,Gasolina,Automático,null,Vermelho,4,4,1,0,1,1,1,1,1,0,0,0,13000
HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V MEC. 4P,HONDA,Sedã,2008,126000,1.8,Flex,Manual,Elétrica,Verde,4,0,1,1,1,1,1,1,1,1,1,0,28000
VW - VOLKSWAGEN FOX,VW - VOLKSWAGEN,null,2013,76,1.6,null,null,null,Prata,4,0,0,0,0,0,0,0,0,0,0,0,36000
VW - VOLKSWAGEN FOX PRIME/HIGLI. 1.6 TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2011,102000,1.6,Flex,Manual,Hidráulica,null,4,null,1,1,1,1,1,1,1,1,1,0,29500
GM - CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2011,123,1.4,Flex,Manual,Hidráulica,Outra,4,1,1,1,1,1,1,1,1,0,0,0,24000
GM - CHEVROLET TRACKER,GM - CHEVROLET,Passeio,2008,129000000,2,Gasolina,Manual,Hidráulica,Preto,4,0,1,1,1,1,1,0,1,0,0,0,0
HYUNDAI I30 2.0 16V 145CV 5P AUT.,HYUNDAI,null,2012,120000,2,Gasolina,Manual,null,Preto,4,7,1,1,1,1,1,1,1,1,0,0,35900
FORD FUSION SEL 2.0 ECOBO. 16V 248CV AUT.,FORD,Sedã,2018,64000,2,Gasolina,Automático,Elétrica,Cinza,4,0,1,1,1,0,1,1,1,1,1,0,100000
HYUNDAI SANTA FE GLS 3.5 V6 4X4 TIPTRONIC,HYUNDAI,SUV,2012,96500,3,Gasolina,Automático,Hidráulica,Prata,4,7,1,1,1,1,1,1,1,1,1,0,70000
HONDA ACCORD,HONDA,null,2005,214672,null,null,Automático,null,null,4,null,0,0,0,0,0,0,0,0,0,0,27500
FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,Passeio,2013,129000,1,Flex,Manual,Hidráulica,Vermelho,4,8,1,1,1,1,0,1,1,0,0,0,28000
JEEP COMPASS LIMITED 2.0 4X2 FLEX 16V AUT.,JEEP,SUV,2020,14000,2,Flex,Automático,Elétrica,Cinza,4,8,1,1,1,0,1,1,1,1,1,0,143000
FORD KA 1.0 TECNO 8V FLEX 3P,FORD,Hatch,2009,107000,1,Flex,Manual,Hidráulica,Preto,2,9,1,1,1,1,1,0,1,0,0,0,14500
VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Passeio,2008,1,1,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,0,1,0,1,0,0,0,18700
KIA MOTORS SPORTAGE EX 2.0 16V MEC.,KIA MOTORS,SUV,2010,90000,2,Flex,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,1,1,1,0,0,32500
GM - CHEVROLET ZAFIRA 2.0/ CD 2.0  8V  MPFI 5P MEC.,GM - CHEVROLET,SUV,2011,140,2,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,0,1,1,0,0,0,30000
FORD FIESTA SE 1.6 16V FLEX 5P,FORD,Sedã,2014,138414,1.6,Flex,Manual,Elétrica,Prata,4,9,1,1,1,0,1,1,1,1,0,0,34000
GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2007,200000,1.4,Gasolina,Manual,Hidráulica,Branco,4,5,1,1,1,1,0,0,1,1,0,0,21000
JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,JEEP,SUV,2018,49280,2,Diesel,Automático,Elétrica,Preto,4,7,1,1,1,1,1,1,1,1,1,0,130000
GM - CHEVROLET AGILE LTZ 1.4 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,null,2010,156000,null,Gasolina,Manual,Hidráulica,Vermelho,4,9,1,0,1,1,1,0,1,1,0,0,25000
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Sedã,2010,200000,1,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,1,1,1,0,0,19500
TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,Pick-up,2020,29600,2,Diesel,Automático,Hidráulica,Cinza,4,0,1,1,1,1,1,1,1,1,1,0,245900
PEUGEOT 208 ALLURE 1.6 FLEX 16V 5P AUT.,PEUGEOT,Hatch,2020,42000,1.6,Flex,Automático,Elétrica,Branco,4,0,0,0,0,0,0,0,0,0,0,0,60000
FORD FIESTA SE STYLE 1.6 16V FLEX MEC. 5P,FORD,Sedã,2011,91800,1.6,Flex,Manual,Elétrica,Cinza,4,6,1,1,1,0,1,0,1,0,0,0,29000
GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,48000,1.4,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,58300
FIAT DOBLO ESSENCE 1.8 FLEX 16V 5P,FIAT,null,2014,83000,null,Flex,Manual,null,Branco,4,1,1,1,1,1,1,0,1,0,0,0,41900
VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,Hatch,2019,30000,1,Flex,Automático,Elétrica,Branco,4,8,1,1,1,1,1,1,1,1,1,0,82000
FIAT PALIO ATTRA./ITALIA 1.4 EVO F.FLEX 8V 5P,FIAT,Hatch,2015,89000,1.4,Flex,Manual,Hidráulica,Branco,4,2,1,1,1,1,1,1,0,1,1,0,37900
VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Hatch,2008,127000,1.6,Flex,Manual,Hidráulica,Cinza,4,0,0,0,0,0,0,0,0,0,0,0,18800
VW - VOLKSWAGEN FOX PRIME/HIGLI. 1.6 TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,64000,1.6,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,1,0,0,35900
VW - VOLKSWAGEN FOX PEPPER 1.6 FLEX 16V 5P,VW - VOLKSWAGEN,Passeio,2016,37340,1.6,Flex,Manual,Elétrica,Branco,4,9,1,1,1,0,1,1,1,1,0,0,45000
TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,Pick-up,2018,72609,2,Diesel,Automático,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,1,1,0,200000
CITROEN C3 EXCLUSIVE 1.4 FLEX 8V 5P,CITROEN,Hatch,2010,10,1.4,Flex,Manual,Elétrica,Prata,4,0,1,1,1,0,1,0,0,0,0,0,17000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2019,16142,2,Flex,Automático,Hidráulica,Prata,4,7,1,1,1,1,1,1,1,1,1,0,103000
VW - VOLKSWAGEN VOYAGE 1.0/1.0 CITY MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2009,98000,1,Flex,Manual,Hidráulica,Cinza,4,5,1,1,1,1,1,0,1,0,0,0,24000
HYUNDAI HB20 PREMIUM 1.6 FLEX 16V AUT.,HYUNDAI,Sedã,2014,80000,1.6,Flex,Automático,Hidráulica,Prata,4,1,0,0,0,0,0,0,0,0,0,0,44500
FIAT PALIO WEEKEND ADVENTURE 1.6 8V/16V,FIAT,SUV,2000,136000,1.6,Gasolina,Manual,Hidráulica,Cinza,4,5,1,1,1,1,1,0,0,0,0,0,16500
FORD ,FORD,null,2018,0,null,null,null,null,null,4,null,0,0,0,0,0,0,0,0,0,0,38000
GM - CHEVROLET CELTA SPIRIT 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Passeio,2012,99000,1,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,0,1,0,0,0,24000
FORD 1.0 ROCAM SE PLUS HATCH 8V FLEX 4P MANUAL,FORD,Hatch,2014,0,1,Flex,Manual,Hidráulica,Vermelho,4,3,1,1,1,1,1,1,1,1,0,0,24700
VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2009,94500,1.6,Flex,Manual,Hidráulica,Preto,4,8,1,1,1,1,0,0,1,1,0,0,25259
TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,Sedã,2015,10,1.8,Flex,Automático,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,0,0,67000
FIAT UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2012,33000,1,Flex,Manual,Hidráulica,Vermelho,4,6,1,1,1,1,0,0,1,1,0,0,26900
FIAT GRAND SIENA,FIAT,null,2016,83000,1.4,null,null,null,null,null,1,1,1,1,1,0,1,1,0,0,0,37500
VW - VOLKSWAGEN POLO 1.6 E-FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2007,62073,1.6,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,0,0,1,1,1,0,25000
RENAULT KWID 1.0 ZEN,RENAULT,SUV,2020,14,1,Flex,Manual,Elétrica,Vermelho,4,2,1,1,1,0,1,1,1,0,0,0,43000
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,23500,1,Flex,Manual,Elétrica,Prata,4,7,1,1,1,1,1,0,1,1,1,0,56500
FIAT STRADA ADV/ADV TRYON 1.8 MPI FLEX 8V CE,FIAT,Van/Utilitário,2006,142754,1.8,Gasolina,Manual,Hidráulica,Prata,2,5,1,1,0,1,0,0,0,0,0,0,15900
FORD ECOSPORT SE 1.5 12V FLEX 5P AUT.,FORD,SUV,2020,20500,1.5,Flex,Automático,Elétrica,Cinza,4,0,1,1,1,1,1,1,1,1,0,0,71900
HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,Hatch,2018,60000,1.6,Flex,Automático,Elétrica,Branco,4,null,1,1,0,0,1,1,1,1,0,0,69468
GM - CHEVROLET CORSA SED. MAXX 1.8 MPFI 8V FLEXPOWER,GM - CHEVROLET,Sedã,2005,144000,1.8,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,1,0,0,0,0,0,14500
RENAULT KWID OUTSIDER 1.0 FLEX 12V 5P MEC.,RENAULT,Conversível,2020,69000,1,Flex,Manual,Elétrica,Outra,4,3,1,1,1,0,1,1,1,1,1,0,48000
FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,Hatch,2014,120000,1,Flex,Manual,Hidráulica,Branco,4,2,1,1,1,1,1,1,1,1,0,0,32999
FIAT FIORINO FURG.1.5/1.3/1.3 FIRE/1.3 F.FLEX,FIAT,Van/Utilitário,2010,320000,1.3,Flex,Manual,Hidráulica,Branco,4,0,0,0,0,1,0,0,0,0,0,0,26500
FIAT PALIO EDX 1.0 MPI 4P,FIAT,Hatch,2000,3333333,1,Gasolina,Manual,Mecânica,Azul,2,1,0,0,1,0,0,0,0,0,0,0,5000
GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2010,126810,1.4,Flex,Manual,Hidráulica,Verde,4,1,1,1,1,1,1,0,1,0,0,0,25000
FIAT TORO FREEDOM ROAD 2.4 16V FLEX AUT.,FIAT,Pick-up,2018,50000,2,Flex,Automático,Elétrica,Branco,4,9,1,1,1,0,1,1,1,1,1,0,97990
FIAT SIENA EL 1.0 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2006,0,1.4,Gás Natural,Manual,Hidráulica,Outra,4,7,1,0,1,1,1,0,0,0,0,0,14500
FORD RANGER XLS 2.2 4X2 CD DIESEL AUT.,FORD,Pick-up,2020,45000,2,Diesel,Automático,Elétrica,Branco,4,4,1,1,1,0,1,1,1,1,1,0,180000
VW - VOLKSWAGEN JETTA VARIANT 2.5 20V 170CV TIPTRONIC,VW - VOLKSWAGEN,Passeio,2011,91100,2,Gasolina,Automático,Hidráulica,Prata,4,2,1,1,1,1,1,1,1,1,0,0,43000
GM - CHEVROLET COBALT LT 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2014,265000,1.8,Flex,Automático,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,1,0,0,35000
FIAT PALIO ELX 1.0 FIRE/30 ANOS F. FLEX 8V 4P,FIAT,Hatch,2008,122000,1,Flex,Manual,Hidráulica,Azul,4,4,1,1,1,1,1,0,1,0,0,0,22990
FIAT PALIO SPORTING 1.6 FLEX 16V 5P,FIAT,null,2015,56000,1.6,Gasolina,Manual,Hidráulica,null,null,null,1,1,1,1,1,1,1,1,1,0,37000
PEUGEOT 207 SEDAN PASSION XR 1.4 FLEX 8V 4P,PEUGEOT,Sedã,2010,1111111111,1.4,Flex,Manual,Hidráulica,Cinza,4,2,1,1,1,1,1,0,1,1,0,0,19000
GM - CHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Hatch,2019,26000,1,Flex,Manual,Hidráulica,Azul,4,4,1,1,1,1,1,1,1,1,1,0,53500
FIAT PALIO ELX 1.4 MPI FIRE FLEX 8V 4P,FIAT,Hatch,2006,191000,1.4,Flex,Manual,Hidráulica,Verde,4,7,1,1,1,1,1,1,1,0,0,0,17500
FORD FUSION SEL 2.0 ECOBO. 16V 248CV AUT.,FORD,Sedã,2017,1,2,Gasolina,Automático,Elétrica,Branco,4,5,1,1,1,0,1,1,1,1,1,0,88990
RENAULT MASTER 2.5 DCI CHASSI 16V 115CV DIESEL,RENAULT,Van/Utilitário,2005,88000,2,Diesel,Manual,Hidráulica,Branco,2,5,0,0,0,0,0,0,0,0,0,0,34000
VW - VOLKSWAGEN FOX TRENDLINE 1.0 FLEX 12V 5P,VW - VOLKSWAGEN,null,2014,112000,1,Flex,Manual,Hidráulica,Branco,4,2,1,1,1,1,1,1,1,0,0,0,34000
FIAT SIENA ELX 1.0 MPI FIRE/FIRE FLEX 8V 4P,FIAT,Sedã,2009,208000,1,Gás Natural,Manual,Hidráulica,Verde,4,2,1,1,1,1,1,0,1,0,0,0,21500
FIAT PALIO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P,FIAT,null,2015,60000,1,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,0,0,0,35500
GM - CHEVROLET ONIX HATCH LS 1.0 8V FLEXPOWER 5P MEC.,GM - CHEVROLET,Passeio,2018,57700,1,Flex,Manual,null,Branco,4,8,1,1,1,1,0,1,1,1,0,0,52000
VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,Hatch,2018,35000,1,Flex,Automático,Elétrica,null,4,0,1,1,1,0,1,1,1,1,0,0,75000
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2012,174000,1,Flex,Manual,Hidráulica,Branco,4,5,1,1,1,1,1,0,0,0,0,0,26000
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2015,21000,1,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,41900
FORD ESCORT HOBBY 1.0,FORD,Antigo,1995,80003402,1,Gasolina,Manual,Mecânica,Outra,2,2,0,0,0,0,0,0,0,0,0,0,2000
VW - VOLKSWAGEN POLO SED.COMFORT. I MOTION 1.6 T.FLEX 4P,VW - VOLKSWAGEN,Sedã,2010,137846,1.6,Flex,Semi-Automático,Hidráulica,Prata,4,2,1,1,1,1,1,0,1,1,0,0,20000
VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2017,73000,1.6,Flex,Manual,Hidráulica,Cinza,4,0,1,1,1,1,0,1,1,1,1,0,78000
CHERY QQ,CHERY,Passeio,2015,47000,1,Flex,Manual,Hidráulica,Vermelho,4,3,1,1,1,1,0,1,1,0,0,0,21500
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,2014,81000,1,Flex,Manual,Hidráulica,Cinza,4,3,1,1,1,1,1,1,1,0,0,0,28500
KIA MOTORS SPORTAGE EX 2.0 16V MEC.,KIA MOTORS,SUV,2010,90000,2,Flex,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,1,1,1,0,0,32500
FIAT ,FIAT,null,1999,21105,1,Gasolina,Manual,null,Prata,2,9,0,0,0,0,0,0,0,0,0,0,8000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,null,2014,56000,2,null,Automático,Hidráulica,Prata,null,null,1,1,1,1,1,1,1,1,1,0,50000
VW - VOLKSWAGEN ,VW - VOLKSWAGEN,null,2015,52000,null,null,null,null,null,4,6,0,0,0,0,0,0,0,0,0,0,59000
GM - CHEVROLET KADETT GLS 2.0 MPFI,GM - CHEVROLET,Passeio,1998,61458,2,Gasolina,Manual,Hidráulica,Prata,2,6,0,0,0,1,0,0,0,0,0,0,6000
VW - VOLKSWAGEN FOX COMFORTLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2015,96000,1.6,Flex,Manual,Elétrica,Outra,4,7,1,1,1,0,1,1,1,1,0,0,43500
FIAT UNO,FIAT,Passeio,2001,210663,1,Gasolina,Manual,Mecânica,Cinza,4,2,0,1,0,0,1,0,1,0,0,0,9000
GM - CHEVROLET S10 PICK-UP MIDNIGHT 2.8 4X4 CD DIES AUT,GM - CHEVROLET,Passeio,2019,32825,null,Diesel,Automático,null,null,4,8,1,1,1,0,0,1,1,0,0,0,185000
VW - VOLKSWAGEN NEW BEETLE 2.0 MI MEC./AUT.,VW - VOLKSWAGEN,Hatch,2008,120000,2,Flex,Automático,Hidráulica,Prata,2,3,1,1,1,1,0,1,1,0,0,0,37000
VW - VOLKSWAGEN GOL COMFORTLINE 1.6 T. FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2014,77348,1.6,Flex,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,0,0,37000
VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2019,59000,1.6,Flex,Manual,Hidráulica,Branco,4,0,1,1,1,1,0,1,0,0,0,0,46900
FORD KA GL IMAGE 1.0I/ 1.0I ZETEC ROCAM,FORD,Passeio,2001,223280,1,Gasolina,Manual,Mecânica,null,2,5,1,1,0,0,1,0,1,0,0,0,6000
PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P MEC.,PEUGEOT,Hatch,2016,75000,1.6,Flex,Manual,Elétrica,Branco,4,5,1,1,1,1,0,1,1,1,0,0,45000
JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V AUT.,JEEP,SUV,2019,20000,1.8,Flex,Automático,Hidráulica,Cinza,4,7,1,1,1,1,1,1,1,0,1,0,94500
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,Hatch,2014,56000,1,Flex,Manual,Elétrica,Preto,4,6,1,1,1,0,1,1,1,1,0,0,36000
VW - VOLKSWAGEN SPACEFOX,VW - VOLKSWAGEN,null,2008,1111,null,null,null,null,null,4,0,1,1,1,1,1,0,1,0,0,0,19000
GM - CHEVROLET CORSA HAT. MAXX 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2012,110000,1.4,Flex,Manual,Hidráulica,Preto,4,9,1,1,1,1,1,1,1,1,1,0,24500
FIAT STRADA ADV.1.8 16V DUALOGIC FLEX CD,FIAT,Van/Utilitário,2013,99000,null,Flex,Automático,Hidráulica,Branco,2,5,1,1,1,1,1,1,1,1,0,0,43500
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Passeio,2009,0,1,Flex,Manual,Hidráulica,Cinza,4,7,1,1,1,1,1,0,0,0,0,0,12500
HYUNDAI CRETA SMART 1.6 16V FLEX AUT.,HYUNDAI,SUV,2021,10000,1.6,Flex,Automático,Elétrica,Branco,4,4,1,1,1,0,1,1,1,1,1,0,93900
GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2018,41000,1,Flex,Manual,Assistida,Branco,4,9,1,1,1,1,1,1,1,0,0,0,47900
GM - CHEVROLET S10 BLAZER DLX 2.8 4X4 TB INTERC. DIESEL,GM - CHEVROLET,Pick-up,2010,200000,2,Diesel,Manual,Hidráulica,Prata,4,2,1,1,1,1,0,0,0,0,0,0,55000
FIAT PUNTO ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,Hatch,2010,147000,1.4,Flex,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,1,1,0,0,0,25500
FIAT ,FIAT,null,2006,130000,null,null,null,null,Prata,null,null,0,0,0,0,0,0,0,0,0,0,15200
FIAT SIENA ATTRACTIVE 1.0 FIRE FLEX 8V 4P,FIAT,Sedã,2008,98448,1,Flex,Manual,Hidráulica,Cinza,4,0,1,1,1,1,1,0,1,0,0,0,20000
