Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Vidro elétrico,Trava elétrica,Ar condicionado,Direção hidráulica,Som,Air bag,Alarme,Sensor de ré,Câmera de ré,Blindado,Valor
PEUGEOT 206 PRESENCE 1.4/ 1.4 FLEX 8V 3P,PEUGEOT,Hatch,2008,1,1.4,Flex,Automático,Hidráulica,Preto,4,2,1,0,0,1,0,0,0,0,0,0,14900
GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,Hatch,2019,38000,1,Flex,Manual,Elétrica,Branco,4,8,1,1,1,1,1,1,1,0,0,0,44900
VW - VOLKSWAGEN FUSCA,VW - VOLKSWAGEN,Antigo,1975,2355258,1.6,null,Manual,Mecânica,Branco,2,2,0,1,0,0,0,0,0,0,0,0,10000
FIAT MOBI EASY 1.0 FIRE FLEX 5P.,FIAT,Hatch,2020,0,1,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,0,0,0,38000
FIAT ARGO TREKKING 1.3 8V FLEX,FIAT,Hatch,2020,0,1.3,Flex,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,1,0,0,55000
,null,null,2014,111000,null,null,null,null,null,4,null,1,1,1,0,1,0,0,0,0,0,30000
FORD FOCUS 2.0 16V/SE/SE PLUS FLEX 5P AUT.,FORD,Sedã,2018,33547,2,Flex,Automático,Hidráulica,Cinza,4,0,1,1,1,1,1,1,1,1,0,0,62000
PEUGEOT 208 GRIFFE 1.6 FLEX 16V 5P AUT.,PEUGEOT,Hatch,2019,25000,1.6,Flex,Automático,Elétrica,Prata,4,3,1,1,1,0,1,1,0,1,1,0,56900
TOYOTA COROLLA GLI 1.8 FLEX 16V AUT.,TOYOTA,Sedã,2018,39000,1.8,Flex,Automático,Elétrica,Preto,4,9,1,1,1,1,1,1,1,1,1,0,78000
FIAT PALIO CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Hatch,2010,140000,1,Flex,Manual,Hidráulica,Prata,4,6,1,1,1,1,0,0,1,0,0,0,19000
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 2P,VW - VOLKSWAGEN,Hatch,2003,120000,1,Gasolina,Manual,Hidráulica,Branco,2,6,1,1,0,1,1,0,1,0,0,0,9200
RENAULT MASTER 2.5 DCI 16V 115CV 13L DIESEL,RENAULT,Van/Utilitário,2011,98000,1.8,Diesel,Manual,Hidráulica,Branco,2,2,0,1,0,1,1,0,0,1,0,0,60000
HYUNDAI ELANTRA GLS 1.8 16V AUT.,HYUNDAI,Sedã,2012,128000,1.8,Gasolina,Automático,Elétrica,Prata,4,6,1,1,1,1,1,1,1,1,1,0,43000
FIAT UNO,FIAT,null,2005,100000,null,null,null,null,null,null,null,1,1,1,0,0,0,0,0,0,0,12000
GM - CHEVROLET ONIX HATCH SELECAO 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,null,2018,26000,1,Flex,Manual,Elétrica,Branco,4,6,1,1,1,0,1,1,1,0,0,0,37500
MERCEDES-BENZ GLA 200 NIGHT 1.6. TB 16V FLEX AUT.,MERCEDES-BENZ,SUV,2019,14600,1.6,Flex,Automático,Elétrica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,151000
FORD FOCUS 2.0 16V/ 2.0 16V FLEX 5P,FORD,Hatch,2013,100000,2,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,1,1,0,0,0,33000
VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VW - VOLKSWAGEN,Passeio,2001,178000,1,Gasolina,Manual,Mecânica,Branco,4,8,1,0,0,0,0,0,0,0,0,0,7500
HONDA HR-V EX 1.8 FLEXONE 16V 5P AUT.,HONDA,SUV,2018,85000,1.8,Flex,Automático,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,0,1,0,84000
FIAT PUNTO ELX 1.4 FIRE FLEX 8V 5P,FIAT,Passeio,2010,29000,1.4,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,1,0,26000
FIAT SIENA ELX 1.4 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2010,0,1.4,Gás Natural,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,0,1,0,0,0,20000
JEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.,JEEP,SUV,2017,44000,2,Diesel,Automático,Elétrica,Prata,4,2,1,1,1,1,1,1,1,1,1,0,120000
FORD ESCORT GL 1.8I 16V 4P,FORD,Passeio,2003,115000,1.8,Gasolina,Manual,Hidráulica,Prata,4,7,0,1,1,1,0,0,0,0,0,0,11000
HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P,HYUNDAI,null,2016,54100,1.6,Flex,Automático,Hidráulica,Prata,null,8,1,1,1,1,1,1,1,1,0,0,49500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2021,8,2,Flex,Automático,Elétrica,Branco,4,1,1,1,1,1,1,1,1,1,1,0,126000
FIAT UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P,FIAT,Hatch,2015,79000,1.4,Flex,Manual,Hidráulica,Vermelho,4,2,1,1,1,1,1,1,1,0,0,0,33000
FIAT DUCATO MINIBUS 2.3 16V DIESEL,FIAT,Van/Utilitário,2014,0,2,Diesel,Manual,Hidráulica,Verde,null,8,0,1,1,1,1,1,0,0,0,0,77000
RENAULT SYMBOL EXPRESSION HI-FLEX 1.6 16V 4P,RENAULT,Sedã,2012,115,1.6,Flex,Manual,Hidráulica,null,4,null,1,1,1,1,1,1,1,1,0,0,23500
FIAT UNO MILLE SX YOUNG 1.0 IE,FIAT,null,1994,0,1,Gasolina,Manual,Mecânica,Verde,2,null,1,0,0,0,0,0,0,0,0,0,5400
FORD FIESTA,FORD,null,1997,20004,1,Gasolina,Manual,null,Azul,4,0,0,0,1,1,0,1,0,0,0,0,4200
FORD MONDEO GHIA 2.0 16V 143CV 4P AUT,FORD,Sedã,2002,135000,2,Gasolina,Automático,Hidráulica,Azul,4,7,1,1,1,1,1,1,1,0,0,0,18000
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,Sedã,2006,150000,1,null,Manual,null,Preto,4,6,0,0,0,0,1,0,1,0,0,0,7800
FORD KA,FORD,null,2010,0,null,Flex,null,null,null,2,7,1,1,0,0,1,0,1,0,0,0,10000
FORD FIESTA SEL 1.6 16V FLEX MEC. 5P,FORD,null,2012,90,1.6,null,Manual,Elétrica,Branco,4,6,1,1,1,1,1,1,1,1,0,0,27900
FIAT SIENA ESSENCE DUALOGIC 1.6 FLEX 16V 4P,FIAT,Sedã,2011,158,1.6,Flex,Semi-Automático,Hidráulica,Outra,4,3,1,1,1,1,1,0,1,1,0,0,22000
VW - VOLKSWAGEN SANTANA CLI /CL /C 1.8/2.0 /SU 2.0 2P/4P,VW - VOLKSWAGEN,Sedã,1998,213,1.8,Gasolina,Manual,Hidráulica,Preto,4,3,0,1,1,1,1,0,1,0,0,0,15000
HYUNDAI HB20S PREMIUM 1.6 FLEX 16V AUT. 4P,HYUNDAI,Sedã,2014,70000,null,null,Automático,null,Branco,null,null,1,1,1,0,1,1,0,1,1,0,43000
VW - VOLKSWAGEN FOX TRENDLINE 1.0 FLEX 8V 5P,VW - VOLKSWAGEN,null,2011,136000,null,Flex,Manual,null,Preto,4,null,1,1,1,1,1,0,1,0,1,0,24500
GM - CHEVROLET CORSA HAT. PREMIUM 1.4 8V ECONOFLEX 5P,GM - CHEVROLET,Hatch,2009,154000,1.4,null,Manual,Hidráulica,Preto,4,4,1,1,1,1,1,0,1,0,1,0,19000
KIA MOTORS SPORTAGE 2.0 8V TB-IC DIESEL,KIA MOTORS,SUV,2000,80000,2,Diesel,Manual,Hidráulica,Verde,4,0,1,1,1,1,0,0,0,0,0,0,23000
GM - CHEVROLET ONIX SEDAN PLUS LT 1.0 12V TB FLEX MEC.,GM - CHEVROLET,Sedã,2018,0,1.6,Gasolina,Automático,Hidráulica,Preto,4,8,1,1,1,1,1,1,1,1,1,1,39000
VW - VOLKSWAGEN AMAROK HIGHLINE CD 2.0 16V TDI 4X4 DIES.,VW - VOLKSWAGEN,null,2014,140000,null,Diesel,Automático,Hidráulica,Prata,4,4,1,1,1,1,1,1,1,0,0,0,83999
HONDA CIVIC SEDAN LXR 2.0 FLEXONE 16V AUT. 4P,HONDA,Sedã,2016,21183,2,Flex,Automático,Elétrica,Prata,4,8,1,1,1,0,1,1,1,0,1,0,70000
GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,GM - CHEVROLET,Hatch,2021,600,1,Flex,Manual,Elétrica,Preto,4,9,1,1,1,0,1,1,1,0,0,0,60500
GM - CHEVROLET ASTRA ADVANTAGE 2.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2010,0,2,Gás Natural,Manual,Hidráulica,Cinza,4,6,1,1,1,1,0,0,1,0,0,0,21000
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,Hatch,2011,98000,1,Flex,Manual,Mecânica,Preto,2,0,0,1,1,0,1,0,0,0,0,0,15000
VW - VOLKSWAGEN SAVEIRO SURF 1.6 MI TOTAL FLEX 2P,VW - VOLKSWAGEN,Passeio,2019,900000,1.6,Flex,Manual,Hidráulica,Preto,2,8,1,1,1,1,1,1,1,0,0,0,73000
FIAT SIENA 1.0 MPI/ 500 1.0 MPI,FIAT,Sedã,2011,105000,1,Flex,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,0,1,0,0,0,20000
KIA MOTORS SPORTAGE LX 2.0 16V/ 2.0 16V FLEX AUT.,KIA MOTORS,SUV,2013,59010,1.8,Flex,Automático,Hidráulica,Prata,4,7,1,1,1,1,1,1,1,1,0,0,60000
GM - CHEVROLET PRISMA SED. MAXX/ LT 1.4 8V ECONOF. 4P,GM - CHEVROLET,Passeio,2011,78000,1.4,Gasolina,Manual,Hidráulica,Preto,4,5,1,1,1,1,1,0,1,1,0,0,20500
VW - VOLKSWAGEN POLO SEDAN 1.6 MI 101CV 8V 4P,VW - VOLKSWAGEN,Sedã,2004,0,1.6,Gasolina,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,0,1,0,0,0,16000
TOYOTA HILUX CD DX 4X2 3.0 8V 90CV DIESEL,TOYOTA,Sedã,2016,0,1.9,Gasolina,Automático,Hidráulica,Branco,4,null,1,1,1,1,1,1,1,1,0,1,100000
FIAT STRADA 1.4 MPI FIRE FLEX 8V CS,FIAT,Pick-up,2018,49000,1.4,Flex,Manual,Hidráulica,Branco,2,2,0,0,1,0,1,1,0,0,0,0,46000
GM - CHEVROLET PRISMA SED. LT 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2015,81000,1,Flex,Manual,Hidráulica,Prata,4,3,1,1,1,1,1,1,1,1,0,0,37000
FIAT BRAVO ESSENCE 1.8 FLEX 16V 5P,FIAT,Hatch,2013,136000,1.8,Flex,Manual,Elétrica,Cinza,null,0,1,1,1,1,1,1,1,0,0,0,30000
VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2015,92000,null,Gasolina,Manual,Hidráulica,null,4,null,0,0,1,0,0,1,0,0,0,0,38900
GM - CHEVROLET CORSA SED. MAXX 1.8 MPFI 8V FLEXPOWER,GM - CHEVROLET,Sedã,2005,0,1.8,Flex,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,0,1,1,1,0,15000
FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Hatch,2013,150000,1.6,Flex,Manual,Hidráulica,Azul,4,7,1,1,1,1,0,1,0,1,0,0,24000
FIAT UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P,FIAT,Hatch,2010,115010,1,Flex,Manual,Mecânica,Preto,4,5,0,1,1,0,1,0,1,0,0,0,14000
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,null,2015,87000,null,null,null,null,Branco,4,8,1,1,1,0,1,1,0,1,0,0,29000
SSANGYONG KORANDO 2.0 16V T.DIESEL AWD AUT.,SSANGYONG,SUV,2019,0,2,Diesel,Automático,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,0,0,45000
HYUNDAI HB20S C.PLUS/C.STYLE 1.6 FLEX 16V MEC.4P,HYUNDAI,Passeio,2016,88100,1.6,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,1,0,0,46000
GM - CHEVROLET CRUZE LT 1.8 16V FLEXPOWER 4P MEC.,GM - CHEVROLET,Sedã,2012,160000,1.8,Flex,Manual,Elétrica,Outra,4,6,1,1,1,1,1,1,1,0,1,0,35500
VW - VOLKSWAGEN BRASILIA 1600 2P,VW - VOLKSWAGEN,Passeio,1975,45000,1.6,Gasolina,Manual,Mecânica,Verde,2,3,0,0,0,0,1,0,0,0,0,0,20000
FIAT IDEA ADV./ ADV.LOCK.DUALOGIC 1.8 FLEX 5P,FIAT,Passeio,2012,123000,1.8,Flex,Semi-Automático,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,0,0,0,23500
HONDA CIVIC SEDAN EX 1.7 16V 130CV MEC. 4P,HONDA,Sedã,2005,4900000,1.7,Gasolina,Manual,Hidráulica,Outra,4,8,1,1,1,1,0,0,0,0,1,0,11000
TOYOTA COROLLA XLI 1.6 16V 110CV MEC.,TOYOTA,Sedã,2007,0,1.6,Flex,Manual,Hidráulica,Prata,4,null,1,1,1,1,1,1,1,0,0,0,27000
AUDI A4 AMBIENTE 2.0 TFSI 190CV S TRONIC,AUDI,Sedã,2018,29500,2,Gasolina,Automático,Elétrica,Branco,null,9,1,1,1,0,1,1,1,1,1,0,142000
FIAT LINEA 1.9/ HLX 1.9/1.8 FLEX DUALOGIC 4P,FIAT,Sedã,2010,49600,1.8,Flex,Semi-Automático,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,0,0,25000
HONDA CITY SEDAN LX 1.5 FLEX 16V 4P AUT.,HONDA,Sedã,2017,12000,1.5,Flex,Automático,Hidráulica,Cinza,4,4,1,1,1,1,1,1,1,1,0,0,58000
FORD FIESTA SE 1.6 16V FLEX 5P,FORD,null,2012,55555,1.6,Flex,null,Elétrica,Verde,4,3,0,1,1,1,1,1,1,0,0,0,35700
GM - CHEVROLET CELTA,GM - CHEVROLET,Passeio,2007,151000,null,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,0,1,1,0,0,17000
CITROEN AIRCROSS GLX 1.6 FLEX 16V 5P MEC.,CITROEN,SUV,2013,127000,1.6,Flex,Manual,Hidráulica,Prata,4,null,1,1,1,1,1,1,1,0,0,0,27100
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,Hatch,2003,100000,1,Gasolina,Manual,Mecânica,Branco,4,9,0,1,0,0,0,0,1,0,0,0,10000
GM - CHEVROLET CORSA WIND 1.6 MPFI 4P,GM - CHEVROLET,Passeio,1999,220,1.6,Gasolina,Manual,Mecânica,Prata,4,1,1,1,0,0,1,0,0,0,0,0,11500
FORD RANGER XL 3.0 PSE 163CV 4X4 CS TB DIESEL,FORD,Pick-up,2008,234000,3,Diesel,Manual,Hidráulica,Branco,4,8,1,0,1,1,1,1,0,0,0,0,38900
PEUGEOT 408 SEDAN ALLURE 2.0 FLEX 16V 4P MEC.,PEUGEOT,Sedã,2012,62000,2,Flex,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,1,1,0,32000
BMW 320IA 2.0 TURBO/ACTIVEFLEX 16V 184CV 4P,BMW,Sedã,2015,100000,2,Flex,Automático,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,1,0,0,98000
VW - VOLKSWAGEN SAVEIRO TROOPER 1.6 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,Passeio,2011,114000,1.6,Flex,Manual,Hidráulica,Vermelho,2,5,1,1,1,1,1,0,1,0,0,0,30000
FIAT UNO,FIAT,null,2005,150009,null,null,null,null,null,null,null,1,0,1,0,0,0,0,0,0,0,11990
FORD RANGER 2.5 4X4 TB DIESEL,FORD,Pick-up,2001,0,2,Diesel,Manual,Hidráulica,Prata,4,0,1,0,1,1,0,0,0,0,0,0,16000
GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Sedã,2017,60000,1,Flex,Manual,Elétrica,Branco,4,7,1,1,1,0,0,1,1,0,0,0,40000
GM - CHEVROLET COBALT ELITE 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,Sedã,2017,80000,1.8,Flex,Automático,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,1,0,48000
VW - VOLKSWAGEN GOL 1.6 MI/ POWER 1.6 MI 4P,VW - VOLKSWAGEN,Hatch,2017,22000,1.4,Gasolina,Manual,Hidráulica,Branco,null,0,1,1,1,1,1,1,1,1,1,0,0
NISSAN KICKS SL 1.6 16V FLEXSTAR 5P AUT.,NISSAN,SUV,2019,13000,1.6,Flex,Automático,Elétrica,Preto,4,7,1,1,1,1,1,1,1,1,1,0,87000
FIAT PUNTO ESSENCE 1.6 FLEX 16V 5P,FIAT,Passeio,2013,10008,1.6,Flex,Manual,Hidráulica,Branco,null,7,1,1,1,1,0,1,1,1,0,0,35000
VW - VOLKSWAGEN FOX,VW - VOLKSWAGEN,null,2013,160000,1.6,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,1,1,0,0,0,33000
VW - VOLKSWAGEN FOX PLUS 1.0MI/ 1.0MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2009,87000,1,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,1,0,0,20000
VW - VOLKSWAGEN GOL 1.6 MI POWER TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,null,2014,65000,null,null,Manual,null,Vermelho,4,4,1,1,1,1,1,1,1,0,0,0,26000
VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2011,100000,1,Flex,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,0,1,1,0,0,26000
FORD CORCEL II GL/GT,FORD,Antigo,1975,111111,1.4,Gasolina,Manual,Hidráulica,Branco,2,9,0,0,0,1,1,0,0,0,0,0,22000
HYUNDAI HB20S COPA DO MUNDO 1.6 FLEX 16V AUT.,HYUNDAI,Sedã,2019,33500,1.6,Flex,Automático,Hidráulica,Prata,4,2,1,1,1,1,1,1,1,1,1,0,58900
FIAT MAREA ELX 1.8 MPI 16V 132CV 4P,FIAT,Sedã,2004,160000,1.8,Gasolina,Manual,Hidráulica,Prata,null,1,1,1,1,1,1,1,0,0,0,0,16000
VW - VOLKSWAGEN SAVEIRO,VW - VOLKSWAGEN,Van/Utilitário,2008,11111111,1.6,Flex,Manual,Hidráulica,Branco,2,2,0,0,0,1,0,0,0,0,0,0,23500
TOYOTA HILUX CD SRV 4X4 3.0 8V 116CV TB DIESEL,TOYOTA,Pick-up,2014,120000,3,Diesel,Automático,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,1,0,125000
FIAT DOBLO,FIAT,Van/Utilitário,2011,295888,1.4,Flex,Manual,Hidráulica,Prata,4,2,1,1,1,1,1,0,1,0,0,0,27500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2018,40000,2,Flex,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,87500
VW - VOLKSWAGEN VOYAGE COMF/HIGHLI. 1.6 MI T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2020,25000,1.6,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,1,0,0,53800
CITROEN AIRCROSS GLX 1.6 FLEX 16V 5P MEC.,CITROEN,SUV,2012,87000,1.6,Flex,Manual,Hidráulica,Preto,4,5,1,1,1,1,1,1,1,0,0,0,28000
TOYOTA COROLLA GLI 1.8 FLEX 16V AUT.,TOYOTA,Sedã,2018,38000,1.8,Flex,Automático,Hidráulica,Preto,4,9,1,1,1,1,1,1,1,1,1,0,78000
RENAULT STEPWAY ICONIC FLEX 1.6 16V AUT.,RENAULT,Hatch,2013,75,1.6,Flex,Manual,Hidráulica,Vermelho,4,6,1,1,1,1,1,1,1,0,0,0,27000
TOYOTA COROLLA,TOYOTA,Sedã,2012,0,2,Flex,Automático,Elétrica,Preto,4,8,1,1,1,0,1,1,1,1,0,0,48000
FIAT UNO,FIAT,null,2005,150000,null,null,null,null,null,null,null,1,1,1,0,0,0,1,0,0,0,11500
GM - CHEVROLET VECTRA COMFORT 2.0 MPFI,GM - CHEVROLET,Sedã,2006,0,2,Gás Natural,Manual,Hidráulica,Branco,4,null,1,1,1,1,0,0,0,0,0,0,13000
VW - VOLKSWAGEN GOL 1000 MI PLUS 8V 2P E 4P,VW - VOLKSWAGEN,Passeio,2000,111,1,Gasolina,Manual,Hidráulica,Vermelho,4,7,0,0,1,1,0,0,0,0,0,0,11500
TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.,TOYOTA,Sedã,2004,250000,1.8,Gasolina,Automático,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,0,0,0,23000
GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,Sedã,2010,91000,1.4,Flex,Manual,Elétrica,Preto,4,0,1,1,1,1,1,1,1,1,0,0,22000
RENAULT SANDERO TECHRUN HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2014,115000,1,Flex,Manual,Hidráulica,Preto,4,9,1,1,1,1,1,1,1,1,1,0,27000
VW - VOLKSWAGEN VOYAGE CL 1.8,VW - VOLKSWAGEN,Passeio,1988,111115,1.8,Gás Natural,Manual,Mecânica,Outra,2,0,1,1,0,0,1,0,0,0,0,0,7500
FORD FIESTA,FORD,Sedã,2007,70000,1,Gasolina,Manual,Hidráulica,Prata,4,8,0,1,1,1,0,0,0,0,0,0,12000
FORD ECOSPORT FREESTYLE 1.6 16V FLEX 5P,FORD,SUV,2015,113000,1.6,Flex,Manual,Elétrica,Vermelho,null,2,1,1,1,0,0,1,1,1,0,0,47000
VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2008,0,1,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,0,1,0,0,0,20000
TOYOTA HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. AUT,TOYOTA,SUV,2010,268000,3,Diesel,Automático,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,0,1,0,91000
RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,Hatch,2009,136966,1,Flex,Manual,Mecânica,Prata,4,1,1,1,1,0,1,0,1,0,1,0,14000
FIAT TORO,FIAT,null,2020,1331,null,null,Automático,null,null,null,null,1,1,1,0,1,1,1,1,1,0,55000
AUDI Q3 2.0 TFSI QUAT. 170/180CV S-TRONIC 5P,AUDI,SUV,2013,80000,2,Gasolina,Automático,Hidráulica,Preto,4,7,1,1,1,1,1,1,1,1,0,0,64000
FORD ECOSPORT XLS 1.6/ 1.6 FLEX 8V 5P,FORD,SUV,2005,200,1.6,Gasolina,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,1,1,1,0,0,17000
GM - CHEVROLET CHEVETTE JUNIOR 1.0,GM - CHEVROLET,Hatch,2000,55546,1,Gasolina,Manual,Hidráulica,Cinza,4,9,1,1,0,1,0,0,1,0,0,0,12500
MITSUBISHI PAJERO HPE FULL 3.2 4X4 T.I.DIES. 5P AUT,MITSUBISHI,Pick-up,2008,174500,3,Diesel,Automático,Elétrica,Outra,4,null,1,1,1,1,1,1,1,1,1,0,65000
VW - VOLKSWAGEN SAVEIRO ROBUST 1.6 TOTAL FLEX 8V,VW - VOLKSWAGEN,Pick-up,2017,72000,1.6,Flex,Manual,Hidráulica,Branco,2,3,1,1,1,1,1,1,1,0,0,0,51000
GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,Hatch,2010,143845,1,Flex,Manual,Hidráulica,Preto,4,8,1,1,1,1,1,0,1,0,0,0,17500
RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Hatch,2010,101256,1.6,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,1,0,1,1,0,0,19000
FIAT STRADA ADVENTURE1.8/ 1.8 LOCKER FLEX CD,FIAT,Van/Utilitário,2014,122000,1.8,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,0,0,0,53000
VW - VOLKSWAGEN FOX TRENDLINE 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2014,96288,1.6,Flex,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,0,0,0,34650
FIAT SIENA ATTRACTIVE 1.4 FIRE FLEX 8V 4P,FIAT,Passeio,2015,80000,null,Flex,Manual,null,null,4,4,1,1,1,1,0,1,1,0,0,0,36900
RENAULT LOGAN,RENAULT,Sedã,2015,40000,1,Flex,Manual,Hidráulica,Branco,4,null,1,1,1,1,1,1,1,0,0,0,28000
RENAULT CLIO,RENAULT,Hatch,2015,60000,1,Flex,Manual,Hidráulica,Branco,4,null,1,1,1,1,0,1,1,0,0,0,24000
GM - CHEVROLET CELTA,GM - CHEVROLET,Hatch,2014,50000,1,Flex,Manual,Hidráulica,Preto,4,null,1,1,1,1,0,1,1,0,0,0,22500
GM - CHEVROLET ONIX,GM - CHEVROLET,Hatch,2015,36000,1,Flex,Manual,Hidráulica,Branco,4,null,1,1,1,1,1,1,1,0,0,0,30000
FORD KA 1.0 TECNO 8V FLEX 3P,FORD,Passeio,2012,89655,1,Flex,Manual,Mecânica,Branco,2,1,0,0,1,0,1,0,1,1,1,0,16000
FIAT PALIO EX 1.0 MPI 4P,FIAT,null,1998,2000000,1,Gasolina,Manual,Hidráulica,Azul,null,null,1,1,0,0,0,0,0,0,0,0,4500
GM - CHEVROLET PRISMA SED. LT 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,Passeio,2015,54000,1,Flex,Manual,Elétrica,Azul,4,5,1,1,1,1,1,1,1,1,1,0,34000
GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Hatch,2004,190,1,Gasolina,Manual,Mecânica,Preto,2,4,1,1,1,0,1,0,1,0,0,0,12800
FIAT TORO,FIAT,Pick-up,2021,0,2,Flex,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,150000
VW - VOLKSWAGEN GOL 1.6 MI POWER TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2007,0,1.6,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,0,1,1,1,0,18500
VW - VOLKSWAGEN KOMBI STANDARD 1.4 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,Van/Utilitário,2010,0,1.4,Flex,Manual,Hidráulica,Branco,2,7,0,0,0,1,0,0,0,0,0,0,20000
FIAT SIENA ELX 1.0 MPI FIRE/FIRE FLEX 8V 4P,FIAT,Sedã,2006,9645,1,Flex,Manual,null,Azul,4,5,0,1,1,0,1,0,1,0,0,0,11900
VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VW - VOLKSWAGEN,Hatch,2000,85000,1,Gasolina,Manual,Hidráulica,Cinza,4,1,1,1,1,1,0,0,0,0,0,0,8000
